idea_id,idea_description,industry,sub_industry,problem,target_audience,solution,technology,business_model,revenue_model,geographic_market,market_need,competition_level,source,source_url
IDEA-00470,"[DERIVED] Like a Boss Games is a real, publicly-recorded Media & Entertainment company (category tags: Entertainment|Fantasy Sports|Games) headquartered in Sweden.",Media & Entertainment,Entertainment|Fantasy Sports|Games,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Sweden,Unknown - no external source,Medium (dataset-derived),"Kaggle: big-startup-secsees-fail-dataset-from-crunchbase (idea_description text is DERIVED, not sourced verbatim)",https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase
IDEA-00471,"[DERIVED] Cloupia is a real, publicly-recorded SaaS company (category tags: Cloud Computing|Cloud Management|Enterprise Software) headquartered in United States.",SaaS,Cloud Computing|Cloud Management|Enterprise Software,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,United States,Unknown - no external source,High (dataset-derived),"Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment) (idea_description text is DERIVED, not sourced verbatim)",https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase
IDEA-00472,"[DERIVED] Event Innovation is a real, publicly-recorded SaaS company (category tags: CRM|Networking|Software) headquartered in United States.",SaaS,CRM|Networking|Software,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,United States,Unknown - no external source,High (dataset-derived),"Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment) (idea_description text is DERIVED, not sourced verbatim)",https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase
IDEA-00473,"[DERIVED] Meal Box is a real, publicly-recorded FoodTech company (category tags: Delivery|Food Processing) headquartered in Turkey.",FoodTech,Delivery|Food Processing,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Turkey,Unknown - no external source,Low (dataset-derived),"Kaggle: big-startup-secsees-fail-dataset-from-crunchbase (idea_description text is DERIVED, not sourced verbatim)",https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase
IDEA-00474,"[DERIVED] Boulder Wind Power is a real, publicly-recorded CleanTech company (category tags: Clean Technology) headquartered in United States.",CleanTech,Clean Technology,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,United States,Unknown - no external source,High (dataset-derived),"Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment) (idea_description text is DERIVED, not sourced verbatim)",https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase
IDEA-00475,"[DERIVED] Flixwagon is a real, publicly-recorded Media & Entertainment company (category tags: Broadcasting|Mobile|Video|Video Streaming) headquartered in Israel.",Media & Entertainment,Broadcasting|Mobile|Video|Video Streaming,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Israel,Unknown - no external source,Medium (dataset-derived),"Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment) (idea_description text is DERIVED, not sourced verbatim)",https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase
IDEA-00476,"[DERIVED] Astrid is a real, publicly-recorded Media & Entertainment company (category tags: Android|iPhone|Productivity Software|Social Media|Task Management) headquartered in United States.",Media & Entertainment,Android|iPhone|Productivity Software|Social Media|Task Management,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,United States,Unknown - no external source,High (dataset-derived),"Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment) (idea_description text is DERIVED, not sourced verbatim)",https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase
IDEA-00477,"[DERIVED] dotCloud is a real, publicly-recorded SaaS company (category tags: Cloud Computing|PaaS|Software|Venture Capital) headquartered in United States.",SaaS,Cloud Computing|PaaS|Software|Venture Capital,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,United States,Unknown - no external source,High (dataset-derived),"Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment) (idea_description text is DERIVED, not sourced verbatim)",https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase
IDEA-00478,"[DERIVED] Performance Plants is a real, publicly-recorded HealthTech company (category tags: Agriculture|Biofuels|Biotechnology) headquartered in Canada.",HealthTech,Agriculture|Biofuels|Biotechnology,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Canada,Unknown - no external source,High (dataset-derived),"Kaggle: big-startup-secsees-fail-dataset-from-crunchbase (idea_description text is DERIVED, not sourced verbatim)",https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase
IDEA-00479,"[DERIVED] Sift Science is a real, publicly-recorded Cybersecurity company (category tags: Big Data|E-Commerce|Fraud Detection|Machine Learning|Security) headquartered in United States.",Cybersecurity,Big Data|E-Commerce|Fraud Detection|Machine Learning|Security,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,United States,Unknown - no external source,High (dataset-derived),"Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment) (idea_description text is DERIVED, not sourced verbatim)",https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase
IDEA-00480,"[DERIVED] Ploog is a real, publicly-recorded Media & Entertainment company (category tags: Consumer Electronics|Digital Media|User Experience Design) headquartered in Brazil.",Media & Entertainment,Consumer Electronics|Digital Media|User Experience Design,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Brazil,Unknown - no external source,Medium (dataset-derived),"Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment) (idea_description text is DERIVED, not sourced verbatim)",https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase
IDEA-00481,"[DERIVED] baimos technologies is a real, publicly-recorded Cybersecurity company (category tags: Android|Apps|Collaborative Consumption|Developer APIs|File Sharing|iOS|Mobile|Security|Software) headquartered in Germany.",Cybersecurity,Android|Apps|Collaborative Consumption|Developer APIs|File Sharing|iOS|Mobile|Security|Software,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Germany,Unknown - no external source,Low (dataset-derived),"Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment) (idea_description text is DERIVED, not sourced verbatim)",https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase
IDEA-00482,"[DERIVED] Rasyonel R&D is a real, publicly-recorded DeepTech company (category tags: Embedded Hardware and Software|Internet of Things|Recycling|Web Development) headquartered in Turkey.",DeepTech,Embedded Hardware and Software|Internet of Things|Recycling|Web Development,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Turkey,Unknown - no external source,Low (dataset-derived),"Kaggle: big-startup-secsees-fail-dataset-from-crunchbase (idea_description text is DERIVED, not sourced verbatim)",https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase
IDEA-00483,"[DERIVED] outdoors.io is a real, publicly-recorded TravelTech company (category tags: Marketplaces|Outdoors|Travel) headquartered in United States.",TravelTech,Marketplaces|Outdoors|Travel,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,United States,Unknown - no external source,High (dataset-derived),"Kaggle: big-startup-secsees-fail-dataset-from-crunchbase (idea_description text is DERIVED, not sourced verbatim)",https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase
IDEA-00484,"[DERIVED] Scientia Consulting Group is a real, publicly-recorded FinTech company (category tags: Consulting|Finance|Internet|Sales and Marketing) headquartered in Greece.",FinTech,Consulting|Finance|Internet|Sales and Marketing,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Unknown - not stated in source data,Greece,Unknown - no external source,Low (dataset-derived),"Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment) (idea_description text is DERIVED, not sourced verbatim)",https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase
